symbol,entry_date,exit_date,entry,exit,stop,target1,hold_days,path,r_multiple
ADBE,2017-02-03,2018-12-21,115.16999816894531,208.8000030517578,80.61899871826171,132.4454978942871,98,moon_40w,3.188619940085701
ADBE,2017-02-17,2018-12-21,119.66999816894531,208.8000030517578,83.76899871826171,137.6204978942871,96,moon_40w,2.9433722574630927
ADBE,2017-03-10,2018-12-21,121.08999633789062,208.8000030517578,84.76299743652343,139.2534957885742,93,moon_40w,2.8928897829578215
ADBE,2017-03-17,2018-12-21,127.01000213623047,208.8000030517578,88.90700149536133,146.06150245666504,92,moon_40w,2.7999106570143404
ADBE,2017-05-12,2018-12-21,136.83999633789062,208.8000030517578,95.78799743652343,157.3659957885742,84,moon_40w,2.5554177437434755
ADBE,2017-10-20,2020-04-03,175.63999938964844,293.6099853515625,122.9479995727539,201.9859992980957,128,moon_40w,2.7869504166672816
ADBE,2017-10-27,2020-04-03,177.3300018310547,293.6099853515625,124.13100128173828,203.92950210571288,127,moon_40w,2.8669709475516023
ADBE,2017-11-03,2020-04-03,182.3000030517578,293.6099853515625,127.61000213623046,209.64500350952147,126,moon_40w,2.697933540371856
ADBE,2018-01-12,2021-03-12,195.0500030517578,444.29998779296875,136.53500213623045,224.30750350952147,165,moon_40w,3.8203876663299887
ADBE,2018-02-23,2018-12-21,209.74000549316406,208.8000030517578,146.81800384521483,241.20100631713865,43,stop_pre2x,-0.014939169396828728
ADBE,2018-03-09,2021-03-12,221.11000061035156,444.29998779296875,154.7770004272461,254.27650070190427,157,moon_40w,3.354514325832067
ADBE,2018-03-16,2021-03-12,225.5500030517578,444.29998779296875,157.88500213623047,259.3825035095215,156,moon_40w,3.394664802192178
ADBE,2018-05-11,2021-03-12,241.8800048828125,444.29998779296875,169.31600341796874,278.16200561523436,148,moon_40w,3.2866157518879393
ADBE,2018-09-14,2021-12-31,274.69000244140625,567.0599975585938,192.28300170898436,315.89350280761715,172,moon_40w,3.538959156062153
ADBE,2019-04-26,2021-12-31,281.9599914550781,567.0599975585938,197.3719940185547,324.25399017333984,140,moon_40w,3.361765609421673
